table_name_zh,table_name_en,序号,列名,中文名称,类型,空否,备注,说明解释,业务唯一性,表数据更新频率
会员期货交易排名,Fut_MemberTVRank,12,TurnoverVolume,成交量(手),"decimal(18,2)",,,"1.目前主要为国内三大商品期货交易所会员按成交金额、成交量的排名情况。其中：上海期货交易所只有年度数据数据,统计区间为期末累计；大连商品交易所、郑州商品交易所有按月统计的数据.
2.数据范围：2007——2012
3.信息来源：上海期货交易所、郑州商品交易所、大连商品交易所","EndDate,ReportPeriod,Exchange,MemberCode,RankType",月更新和年更新
会员期货交易排名,Fut_MemberTVRank,13,TurnoverValue,成交金额(万元),"decimal(19,4)",,,"1.目前主要为国内三大商品期货交易所会员按成交金额、成交量的排名情况。其中：上海期货交易所只有年度数据数据,统计区间为期末累计；大连商品交易所、郑州商品交易所有按月统计的数据.
2.数据范围：2007——2012
3.信息来源：上海期货交易所、郑州商品交易所、大连商品交易所","EndDate,ReportPeriod,Exchange,MemberCode,RankType",月更新和年更新
会员期货交易排名,Fut_MemberTVRank,14,Proportion,比例(%),"decimal(9,6)",,若统计类型（RankType）的值等于1301(期货会员成交量)，则比例是指会员成交量占总成交量的比例，若统计类型（RankType）的值等于1303(期货会员成交金额)，则比例是指会员成交金额占总成金额的比例,"1.目前主要为国内三大商品期货交易所会员按成交金额、成交量的排名情况。其中：上海期货交易所只有年度数据数据,统计区间为期末累计；大连商品交易所、郑州商品交易所有按月统计的数据.
2.数据范围：2007——2012
3.信息来源：上海期货交易所、郑州商品交易所、大连商品交易所","EndDate,ReportPeriod,Exchange,MemberCode,RankType",月更新和年更新
会员期货交易排名,Fut_MemberTVRank,15,UpdateTime,更新时间,datetime,否,,"1.目前主要为国内三大商品期货交易所会员按成交金额、成交量的排名情况。其中：上海期货交易所只有年度数据数据,统计区间为期末累计；大连商品交易所、郑州商品交易所有按月统计的数据.
2.数据范围：2007——2012
3.信息来源：上海期货交易所、郑州商品交易所、大连商品交易所","EndDate,ReportPeriod,Exchange,MemberCode,RankType",月更新和年更新
会员期货交易排名,Fut_MemberTVRank,16,JSID,JSID,bigint,否,,"1.目前主要为国内三大商品期货交易所会员按成交金额、成交量的排名情况。其中：上海期货交易所只有年度数据数据,统计区间为期末累计；大连商品交易所、郑州商品交易所有按月统计的数据.
2.数据范围：2007——2012
3.信息来源：上海期货交易所、郑州商品交易所、大连商品交易所","EndDate,ReportPeriod,Exchange,MemberCode,RankType",月更新和年更新
会员期货交易排名,Fut_MemberTVRank,最后修改日期: 2017-04-17,,,,,,"1.目前主要为国内三大商品期货交易所会员按成交金额、成交量的排名情况。其中：上海期货交易所只有年度数据数据,统计区间为期末累计；大连商品交易所、郑州商品交易所有按月统计的数据.
2.数据范围：2007——2012
3.信息来源：上海期货交易所、郑州商品交易所、大连商品交易所","EndDate,ReportPeriod,Exchange,MemberCode,RankType",月更新和年更新
商品期货每日行情,Fut_DailyQuote,1,ID,ID,bigint,否,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,2,InnerCode,合约内部编码,int,,合约内部编码（InnerCode）：与“期货合约主表（Fut_ContractMain）”中的“合约内部编码（ContractInnerCode）”关联，得到该期货合约的基础信息。,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,3,EndDate,截止日期,datetime,否,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,4,ReportPeriod,数据统计期间,int,否,数据统计期间(ReportPeriod)与(CT_SystemConst)表中的DM字段关联，令LB = 1074 AND DM IN (5)，得到数据统计期间的具体描述：5-日。,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,5,ReportArea,统计区域类别,int,否,统计区域类别(ReportArea)与(CT_SystemConst)表中的DM字段关联，令LB = 1076 AND DM IN (6403)，得到统计区域类别的具体描述：6403-按交易所品种合约。,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,6,AdjustMark,调整标志,int,,调整标志(AdjustMark)与(CT_SystemConst)表中的DM字段关联，令LB = 1188 AND DM IN (2)，得到调整标志的具体描述：2-否。,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,7,Exchange,交易所,int,,交易所(Exchange)与(CT_SystemConst)表中的DM字段关联，令LB = 1324，得到交易所的具体描述：10-上海期货交易所，11-上海国际能源交易中心，12-中国银行间外汇市场，13-大连商品交易所，14-上海黄金交易所，15-郑州商品交易所，19-全国期货市场，20-中国金融期货交易所，31-台湾期货交易所，32-香港期货交易所，33...,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,8,ContractName,合约名称,varchar(100),,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,9,OptionCode,品种代码,int,,品种代码(OptionCode)与(CT_Product)表中的ProductCode字段关联，令ProductCategory = 326，得到品种代码的具体描述：46-上证50指数，305-铜，306-锡，307-铅，310-铝，311-镍，312-锌，313-黄金，314-白银，315-天然橡胶，316-SCE橡胶，317-布伦特原油，318-轻质原油...,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,10,Term,期限描述,varchar(100),,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,11,SettlementYear,交割年,varchar(4),,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,12,SettlementMonth,交割月,varchar(2),,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,13,SettlementDate,交割日期,datetime,,从2018-02-01日起该字段不再维护，请使用期货合约（Fut_ContractMain）表中的交割日期（DeliveryDate）字段。,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,14,Code,编码,int,,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,15,ContinuumMark,连续标志,int,,连续标志（ContinuumMark），该字段固定以下常量：1-是,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,16,MainContractMark,主力标志,int,,主力标志，该字段固定以下常量：1-是。同一交易日期，同一交易所，同一品种，优先选取持仓量最大的合约为主力标志；如果持仓量存在相等的情况，则选择成交量最大的合约为主力标志；如果成交量也存在相等的情况，再选择交割时间离当下最近的合约为主力标志。,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,17,PrevSettlePrice,前结算(元/吨),"decimal(19,4)",,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,18,OpenPrice,开盘价(元/吨),"decimal(19,4)",,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,19,HighPrice,最高价(元/吨),"decimal(19,4)",,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,20,LowPrice,最低价(元/吨),"decimal(19,4)",,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,21,ClosePrice,收盘价(元/吨),"decimal(19,4)",,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,22,SettlePrice,结算价(元/吨),"decimal(19,4)",,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,23,Volume,成交量(手),"decimal(18,2)",,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,24,OpenInterest,持仓量(手),"decimal(18,2)",,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,25,OpenInterestChange,持仓量变化(手),"decimal(18,2)",,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,26,Turnover,成交额(元),"decimal(19,4)",,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,27,Notes,备注说明,varchar(500),,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,28,UpdateTime,更新时间,datetime,否,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,29,JSID,JSID,bigint,否,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
商品期货每日行情,Fut_DailyQuote,最后修改日期: 2017-04-19,,,,,,"1.收录国内外各大交易所的商品期货的日收盘行情以及沪深300指数期货仿真行情，包括高开低收、成交量、持仓量、成交额等指标。其中：统计类别为交易所品种合约。
2.数据范围：1981-11-17——至今
3.信息来源：上海期货交易所、大连商品交易所、郑州商品交易所等。","EndDate,ReportPeriod,ReportArea,AdjustMark,Exchange,ContractName,OptionCode,Term",日更新
期货交割转换因子,Fut_ConversionFactors,1,ID,ID,bigint,否,,"1.收录期货(包括金融期货)交易的转换因子。可查询该期货的合约信息和转换债券的相关信息。包括票面利率(%)、转换因子等指标信息。
2.数据范围：2014-01-07——至今。
3.信息来源：中国金融金融期货交易所。","InfoPublDate,ContractInnerCode,IBMarketInnerCode",不定时更新
期货交割转换因子,Fut_ConversionFactors,2,InfoPublDate,信息发布日期,datetime,,,"1.收录期货(包括金融期货)交易的转换因子。可查询该期货的合约信息和转换债券的相关信息。包括票面利率(%)、转换因子等指标信息。
2.数据范围：2014-01-07——至今。
3.信息来源：中国金融金融期货交易所。","InfoPublDate,ContractInnerCode,IBMarketInnerCode",不定时更新
期货交割转换因子,Fut_ConversionFactors,3,IssuanceOrg,发布机构,int,,发布机构(IssuanceOrg)与(CT_SystemConst)表中的DM字段关联，令LB = 1324 AND DM = 20，得到发布机构的具体描述：20-中国金融期货交易所。,"1.收录期货(包括金融期货)交易的转换因子。可查询该期货的合约信息和转换债券的相关信息。包括票面利率(%)、转换因子等指标信息。
2.数据范围：2014-01-07——至今。
3.信息来源：中国金融金融期货交易所。","InfoPublDate,ContractInnerCode,IBMarketInnerCode",不定时更新
期货交割转换因子,Fut_ConversionFactors,4,ContractInnerCode,合约内部编码,int,,合约内部编码（ContractInnerCode）：与“期货合约主表（Fut_ContractMain）”中的“合约内部编码（ContractInnerCode）”关联，得到该期货合约的基础信息。,"1.收录期货(包括金融期货)交易的转换因子。可查询该期货的合约信息和转换债券的相关信息。包括票面利率(%)、转换因子等指标信息。
2.数据范围：2014-01-07——至今。
3.信息来源：中国金融金融期货交易所。","InfoPublDate,ContractInnerCode,IBMarketInnerCode",不定时更新
期货交割转换因子,Fut_ConversionFactors,5,SerialNumber,序号,int,,,"1.收录期货(包括金融期货)交易的转换因子。可查询该期货的合约信息和转换债券的相关信息。包括票面利率(%)、转换因子等指标信息。
2.数据范围：2014-01-07——至今。
3.信息来源：中国金融金融期货交易所。","InfoPublDate,ContractInnerCode,IBMarketInnerCode",不定时更新
期货交割转换因子,Fut_ConversionFactors,6,IBMarketInnerCode,银行间债券市场内部编码,int,,银行间债券市场内部编码(IBMarketInnerCode)：与“债券代码对照表（Bond_Code）”中的“债券内部编码（InnerCode）”关联，得到债券的交易代码、债券简称等。,"1.收录期货(包括金融期货)交易的转换因子。可查询该期货的合约信息和转换债券的相关信息。包括票面利率(%)、转换因子等指标信息。
2.数据范围：2014-01-07——至今。
3.信息来源：中国金融金融期货交易所。","InfoPublDate,ContractInnerCode,IBMarketInnerCode",不定时更新
期货交割转换因子,Fut_ConversionFactors,7,SHExchangeInnerCode,上海证券交易所内部编码,int,,上海证券交易所内部编码(SHExchangeInnerCode)：与“债券代码对照表（Bond_Code）”中的“债券内部编码（InnerCode）”关联，得到债券的交易代码、债券简称等。,"1.收录期货(包括金融期货)交易的转换因子。可查询该期货的合约信息和转换债券的相关信息。包括票面利率(%)、转换因子等指标信息。
2.数据范围：2014-01-07——至今。
3.信息来源：中国金融金融期货交易所。","InfoPublDate,ContractInnerCode,IBMarketInnerCode",不定时更新
期货交割转换因子,Fut_ConversionFactors,8,SZExchangeInnerCode,深圳证券交易所内部编码,int,,深圳证券交易所内部编码(SZExchangeInnerCode)：与“债券代码对照表（Bond_Code）”中的“债券内部编码（InnerCode）”关联，得到债券的交易代码、债券简称等。,"1.收录期货(包括金融期货)交易的转换因子。可查询该期货的合约信息和转换债券的相关信息。包括票面利率(%)、转换因子等指标信息。
2.数据范围：2014-01-07——至今。
3.信息来源：中国金融金融期货交易所。","InfoPublDate,ContractInnerCode,IBMarketInnerCode",不定时更新
期货交割转换因子,Fut_ConversionFactors,9,CouponRate,票面利率(%),"decimal(19,8)",,,"1.收录期货(包括金融期货)交易的转换因子。可查询该期货的合约信息和转换债券的相关信息。包括票面利率(%)、转换因子等指标信息。
2.数据范围：2014-01-07——至今。
3.信息来源：中国金融金融期货交易所。","InfoPublDate,ContractInnerCode,IBMarketInnerCode",不定时更新
期货交割转换因子,Fut_ConversionFactors,10,ConversionFactors,转换因子,"decimal(19,8)",,,"1.收录期货(包括金融期货)交易的转换因子。可查询该期货的合约信息和转换债券的相关信息。包括票面利率(%)、转换因子等指标信息。
2.数据范围：2014-01-07——至今。
3.信息来源：中国金融金融期货交易所。","InfoPublDate,ContractInnerCode,IBMarketInnerCode",不定时更新
