table_name_zh,table_name_en,序号,列名,中文名称,类型,空否,备注,说明解释,业务唯一性,表数据更新频率
机构基本资料,LC_InstiArchive,12,OrganizationCode,组织机构代码,varchar(20),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,13,CreditCode,统一社会信用代码,varchar(20),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,14,RegCapital,注册资本(元),"decimal(19,4)",,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,15,CurrencyUnit,货币单位,int,,货币单位(CurrencyUnit)与(CT_SystemConst)表中的DM字段关联，令LB = 1068，得到货币单位的具体描述：1000-美元，1100-港元，1110-印度卢比，1120-印度尼西亚卢比，1130-伊朗里亚尔，1140-波兰兹罗提，1150-匈牙利福林，1160-日本元，1161-欧洲日元(离岸)，1170-约旦第纳尔，1180-科...,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,16,EstablishmentDate,成立日期,datetime,,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,17,EconomicNature,经济性质,int,,经济性质（EconomicNature）：已废弃，停止维护，相关信息请参考“公司属性（CompanyCval）”。,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,18,CompanyNature,企业性质,int,,企业性质(CompanyNature)与(CT_SystemConst)表中的DM字段关联，令LB = 1133，得到企业性质的具体描述：100-内资企业，110-国有企业，120-集体企业，130-股份合作企业，140-联营企业，141-国有联营企业，142-集体联营企业，143-国有与集体联营企业，149-其他联营企业，150-有限责任公司，151-国有...,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,19,CompanyType,企业类别,int,,企业类别(CompanyType)与(CT_SystemConst)表中的DM字段关联，令LB = 1222，得到企业类别的具体描述：1110-综合类券商，1130-经纪类券商，1140-证券分公司，1150-证券营业部，1190-其他证券公司，1199-证券交易所，1300-信托投资公司，1301-信托担保人，1510-证券咨询公司，2100-基金管理公司...,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,20,CompanyCval,公司属性,int,,公司属性(CompanyCval)：与“系统常量表（CT_SystemConst）”中的“代码（DM）”关联，令“LB=1096”，得到公司属性的具体描述。1-国家单位，4-中外合资，5-外资独资，6-民营，7-集体企业，8-自然人，9-其他，10-中央国有企业，11-国有企业，12-地方国有企业，13-其他外资企业。,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,21,RegAddr,注册地址,varchar(200),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,22,RegZip,注册地址邮编,char(6),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,23,RegCity,注册所在城市,int,,注册所在城市(RegCity)与(CT_SystemConst)表中的DM字段关联，令LB = 1145，得到注册所在城市的具体描述：1-华北，2-东北，3-华东，4-中南，5-西南，6-西北，11-东部，13-中部，14-中西部，15-西部，16-珠三角，17-长三角，18-环渤海，19-港口中转，20-北方七港，21-外贸，110000-北京，11010...,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,24,RegArea,注册所在区县,int,,注册所在区县（RegArea）：与“国家城市代码表（LC_AreaCode）”中的“地区内部编码（AreaInnerCode）”关联，得到注册地城市所在区县的具体信息。,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,25,OfficeAddr,办公地址,varchar(200),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,26,ContactAddr,联系地址,varchar(200),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,27,ContactZip,联系地址邮编,char(6),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,28,ContactCity,联系所在城市,int,,联系所在城市(ContactCity)与(CT_SystemConst)表中的DM字段关联，令LB = 1145，得到联系所在城市的具体描述：1-华北，2-东北，3-华东，4-中南，5-西南，6-西北，11-东部，13-中部，14-中西部，15-西部，16-珠三角，17-长三角，18-环渤海，19-港口中转，20-北方七港，21-外贸，110000-北京，1...,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,29,Email,电子邮箱,varchar(50),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,30,Website,网址,varchar(50),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,31,LegalPersonRepr,法人代表,varchar(50),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,32,GeneralManager,总经理,varchar(50),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,33,OtherManager,其它负责人,varchar(50),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,34,Contactman,联系人,varchar(50),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,35,Tel,联系电话,varchar(50),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,36,Fax,传真,varchar(50),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,37,BriefIntroText,公司简介,text,,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,38,BusinessMajor,主营业务,text,,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,39,Industry,所属行业,int,,"所属行业（Industry）：与“行业类别表(CT_IndustryType)”中的“行业内部编码[IndustryNum]”关联，令“行业分类标准[Standard]=32”,得到“国民经济行业分类(2017)”的具体描述。","1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,40,StartDate,存续起始日,datetime,,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,41,CloseDate,存续截止日,datetime,,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,42,CloseReason,存续截止原因,int,,存续截止原因（CloseReason）：与“系统常量表（CT_SystemConst）”中的“代码（DM）”关联，令“LB=1254”，得到编码类型具体描述：11-撤销，13-解散，15-破产，21-合并重组，51-更名，53-迁址，99-其他。,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,43,IfExisted,是否存在,int,,是否存在（IfExisted）：该字段固定常量以下常量：1-有；0-无,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,44,XGRQ,更新时间,datetime,否,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,45,JSID,JSID,bigint,否,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,46,RegOrg,登记机构,varchar(100),,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,47,RegStatus,登记状态,int,,"登记状态(RegStatus):与“系统常量表（CT_SystemConst）”中的“代码（DM）”关联，令“LB=2122”，得到编码类型具体描述：1-在营（开业）,2-注销,3-吊销,4-撤销,5-迁出,99-其他","1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,最后修改日期: 2018-08-09,,,,,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,机构信息,,,,,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,机构名称,,,,,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,机构背景,,,,,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
机构基本资料,LC_InstiArchive,联系方式,,,,,,"1.收录市场上重要机构的基本资料情况，如证券公司、信托公司、保险公司等；包含机构名称、机构信息、联系方式、机构背景等信息
2.数据源：国家企业信用信息公示系统等",由于“所属行业（Industry）”之前的数据源已不再维护，现更改相关的行业标准以“国民经济行业分类(2017)-32”为准，具体行业数据后续数据补充中。,不定时更新
